booking_id,arrival_date,departure_date,room_cat_id,guests,channel,rate_paid_eur,days_before_arrival,status
BK-02646,2025-10-04,2025-10-06,dob-001,2,BOOKING,158.02,18,CONFIRMED
BK-02647,2025-10-04,2025-10-05,dob-001,2,BOOKING,159.93,24,CONFIRMED
BK-02648,2025-10-04,2025-10-07,sup-001,2,DIRECT,215.65,19,CONFIRMED
BK-02649,2025-10-04,2025-10-05,sui-001,2,BOOKING,279.16,21,CONFIRMED
BK-02650,2025-10-04,2025-10-05,dob-001,2,DIRECT,170.0,20,CONFIRMED
BK-02651,2025-10-05,2025-10-08,sup-001,1,DIRECT,169.43,11,CONFIRMED
BK-02652,2025-10-05,2025-10-06,dob-001,2,DIRECT,140.7,6,CONFIRMED
BK-02653,2025-10-05,2025-10-07,dob-001,2,DIRECT,137.08,21,CONFIRMED
BK-02654,2025-10-05,2025-10-07,dob-001,2,DIRECT,136.64,7,CONFIRMED
BK-02655,2025-10-05,2025-10-07,dob-001,2,BOOKING,132.1,12,CONFIRMED
BK-02656,2025-10-05,2025-10-06,dob-001,2,AIRBNB,114.28,10,CANCELLED
BK-02657,2025-10-05,2025-10-07,dob-001,2,EXPEDIA,127.22,0,CONFIRMED
BK-02658,2025-10-05,2025-10-06,sup-001,2,AIRBNB,155.51,0,CONFIRMED
BK-02659,2025-10-06,2025-10-07,sup-001,2,BOOKING,163.88,14,CONFIRMED
BK-02660,2025-10-06,2025-10-08,dob-001,1,EXPEDIA,125.65,6,CONFIRMED
BK-02661,2025-10-06,2025-10-08,dob-001,1,DIRECT,130.95,0,CONFIRMED
BK-02662,2025-10-06,2025-10-09,dob-001,2,DIRECT,137.38,13,CONFIRMED
BK-02663,2025-10-06,2025-10-08,dob-001,2,EXPEDIA,124.42,18,CONFIRMED
BK-02664,2025-10-06,2025-10-07,dob-001,2,DIRECT,141.66,1,CONFIRMED
BK-02665,2025-10-06,2025-10-07,sup-001,2,BOOKING,157.56,14,CONFIRMED
BK-02666,2025-10-06,2025-10-07,sup-001,2,DIRECT,174.71,21,CONFIRMED
BK-02667,2025-10-07,2025-10-09,dob-001,1,BOOKING,127.23,4,CONFIRMED
BK-02668,2025-10-07,2025-10-08,sup-001,2,DIRECT,170.94,1,CONFIRMED
BK-02669,2025-10-07,2025-10-10,dob-001,1,AIRBNB,123.64,7,CONFIRMED
BK-02670,2025-10-07,2025-10-08,sui-001,2,EXPEDIA,230.35,11,CONFIRMED
BK-02671,2025-10-07,2025-10-08,sui-001,2,EXPEDIA,219.69,0,CANCELLED
BK-02672,2025-10-07,2025-10-09,dob-001,2,BOOKING,124.07,0,CONFIRMED
BK-02673,2025-10-07,2025-10-09,dob-001,1,BOOKING,124.06,3,CONFIRMED
BK-02674,2025-10-07,2025-10-08,sup-001,2,BOOKING,160.61,16,CONFIRMED
BK-02675,2025-10-08,2025-10-09,dob-001,1,DIRECT,130.54,12,CONFIRMED
BK-02676,2025-10-08,2025-10-09,dob-001,2,BOOKING,124.19,8,CONFIRMED
BK-02677,2025-10-08,2025-10-09,dob-001,2,BOOKING,125.51,16,CONFIRMED
BK-02678,2025-10-08,2025-10-09,dob-001,2,EXPEDIA,123.35,15,CONFIRMED
BK-02679,2025-10-08,2025-10-09,sui-001,2,DIRECT,231.42,7,CONFIRMED
BK-02680,2025-10-08,2025-10-10,dob-001,1,EXPEDIA,131.27,10,CONFIRMED
BK-02681,2025-10-08,2025-10-09,sui-001,2,DIRECT,227.86,14,CONFIRMED
BK-02682,2025-10-08,2025-10-10,sup-001,1,BOOKING,161.69,20,CONFIRMED
BK-02683,2025-10-09,2025-10-10,dob-001,2,DIRECT,141.88,2,CONFIRMED
BK-02684,2025-10-09,2025-10-11,sup-001,2,EXPEDIA,163.8,16,CONFIRMED
BK-02685,2025-10-09,2025-10-10,dob-001,1,BOOKING,125.28,0,CONFIRMED
BK-02686,2025-10-09,2025-10-10,dob-001,2,EXPEDIA,123.61,7,CONFIRMED
BK-02687,2025-10-09,2025-10-10,dob-001,2,BOOKING,131.94,1,CONFIRMED
BK-02688,2025-10-09,2025-10-11,dob-001,2,BOOKING,121.11,1,CONFIRMED
BK-02689,2025-10-09,2025-10-11,dob-001,2,BOOKING,128.63,8,CONFIRMED
BK-02690,2025-10-09,2025-10-11,dob-001,2,BOOKING,131.1,23,CONFIRMED
BK-02691,2025-10-10,2025-10-11,dob-001,2,DIRECT,174.37,9,CONFIRMED
BK-02692,2025-10-10,2025-10-12,sup-001,2,BOOKING,208.06,29,CONFIRMED
BK-02693,2025-10-10,2025-10-13,sui-001,3,DIRECT,300.49,0,CONFIRMED
BK-02694,2025-10-10,2025-10-11,sui-001,2,DIRECT,300.17,10,CONFIRMED
BK-02695,2025-10-10,2025-10-13,sup-001,2,EXPEDIA,203.3,10,CONFIRMED
BK-02696,2025-10-10,2025-10-12,sui-001,1,DIRECT,295.75,25,CONFIRMED
BK-02697,2025-10-10,2025-10-14,dob-001,2,AIRBNB,147.42,15,CONFIRMED
BK-02698,2025-10-10,2025-10-12,sui-001,2,BOOKING,277.8,7,CONFIRMED
BK-02699,2025-10-10,2025-10-11,sup-001,2,BOOKING,195.41,17,CONFIRMED
BK-02700,2025-10-10,2025-10-12,sui-001,2,BOOKING,273.73,16,CANCELLED
BK-02701,2025-10-10,2025-10-11,sui-001,3,EXPEDIA,281.05,21,CONFIRMED
BK-02702,2025-10-10,2025-10-11,sui-001,2,BOOKING,281.47,3,CONFIRMED
BK-02703,2025-10-10,2025-10-12,sui-001,3,DIRECT,293.52,18,CONFIRMED
BK-02704,2025-10-11,2025-10-13,sup-001,2,BOOKING,203.9,6,CONFIRMED
BK-02705,2025-10-11,2025-10-13,dob-001,2,DIRECT,159.44,14,CONFIRMED
BK-02706,2025-10-11,2025-10-13,sui-001,3,AIRBNB,261.85,27,CONFIRMED
BK-02707,2025-10-11,2025-10-12,dob-001,1,EXPEDIA,159.85,0,CONFIRMED
BK-02708,2025-10-11,2025-10-13,sui-001,2,DIRECT,287.5,10,CONFIRMED
BK-02709,2025-10-11,2025-10-12,sup-001,2,DIRECT,213.93,16,CONFIRMED
BK-02710,2025-10-11,2025-10-14,dob-001,2,DIRECT,169.32,2,CONFIRMED
BK-02711,2025-10-11,2025-10-12,sup-001,2,DIRECT,226.84,5,CONFIRMED
BK-02712,2025-10-11,2025-10-14,sui-001,2,BOOKING,270.31,5,CANCELLED
BK-02713,2025-10-11,2025-10-13,dob-001,2,AIRBNB,145.21,7,CONFIRMED
BK-02714,2025-10-11,2025-10-12,sui-001,2,DIRECT,279.97,14,CONFIRMED
BK-02715,2025-10-11,2025-10-13,dob-001,2,DIRECT,166.34,21,CONFIRMED
BK-02716,2025-10-11,2025-10-12,sup-001,2,DIRECT,217.01,4,CONFIRMED
BK-02717,2025-10-12,2025-10-13,dob-001,2,DIRECT,142.87,10,CONFIRMED
BK-02718,2025-10-12,2025-10-16,dob-001,1,BOOKING,130.01,7,CONFIRMED
BK-02719,2025-10-12,2025-10-13,sui-001,3,DIRECT,239.26,17,CANCELLED
BK-02720,2025-10-12,2025-10-17,dob-001,1,DIRECT,135.02,9,CONFIRMED
BK-02721,2025-10-12,2025-10-14,sui-001,2,DIRECT,240.02,0,CONFIRMED
BK-02722,2025-10-12,2025-10-14,sup-001,2,AIRBNB,147.58,9,CONFIRMED
BK-02723,2025-10-12,2025-10-13,dob-001,2,EXPEDIA,119.75,0,CONFIRMED
BK-02724,2025-10-12,2025-10-14,dob-001,1,EXPEDIA,125.42,0,CONFIRMED
BK-02725,2025-10-13,2025-10-14,dob-001,1,AIRBNB,120.15,12,CONFIRMED
BK-02726,2025-10-13,2025-10-14,sui-001,2,BOOKING,209.94,0,CONFIRMED
BK-02727,2025-10-13,2025-10-16,sui-001,3,AIRBNB,216.19,7,CONFIRMED
BK-02728,2025-10-13,2025-10-15,sup-001,2,DIRECT,175.84,0,CONFIRMED
BK-02729,2025-10-13,2025-10-14,dob-001,2,BOOKING,122.5,6,CONFIRMED
BK-02730,2025-10-13,2025-10-14,dob-001,2,EXPEDIA,120.89,0,CONFIRMED
BK-02731,2025-10-13,2025-10-15,sup-001,1,BOOKING,168.83,11,CANCELLED
BK-02732,2025-10-13,2025-10-14,sui-001,1,DIRECT,230.21,19,CONFIRMED
BK-02733,2025-10-14,2025-10-15,dob-001,1,EXPEDIA,128.82,14,CONFIRMED
BK-02734,2025-10-14,2025-10-16,dob-001,2,DIRECT,130.05,1,CONFIRMED
BK-02735,2025-10-14,2025-10-16,sup-001,1,EXPEDIA,167.32,10,CONFIRMED
BK-02736,2025-10-14,2025-10-16,sui-001,2,DIRECT,228.59,12,CONFIRMED
BK-02737,2025-10-14,2025-10-15,sup-001,2,EXPEDIA,162.34,0,CONFIRMED
BK-02738,2025-10-14,2025-10-19,sup-001,2,AIRBNB,149.63,1,CONFIRMED
BK-02739,2025-10-14,2025-10-16,dob-001,1,DIRECT,138.06,5,CONFIRMED
BK-02740,2025-10-14,2025-10-15,dob-001,2,DIRECT,131.89,21,CONFIRMED
BK-02741,2025-10-15,2025-10-16,dob-001,1,EXPEDIA,128.45,11,CONFIRMED
BK-02742,2025-10-15,2025-10-19,dob-001,1,DIRECT,139.88,12,CONFIRMED
BK-02743,2025-10-15,2025-10-18,dob-001,1,BOOKING,127.05,12,CONFIRMED
BK-02744,2025-10-15,2025-10-17,dob-001,1,BOOKING,122.77,23,CONFIRMED
BK-02745,2025-10-15,2025-10-17,dob-001,1,AIRBNB,122.72,4,CONFIRMED
BK-02746,2025-10-15,2025-10-17,dob-001,1,DIRECT,134.46,4,CONFIRMED
BK-02747,2025-10-15,2025-10-17,dob-001,2,AIRBNB,123.57,7,CONFIRMED
BK-02748,2025-10-15,2025-10-19,dob-001,2,EXPEDIA,132.28,8,CONFIRMED
BK-02749,2025-10-16,2025-10-17,dob-001,2,EXPEDIA,122.79,12,CONFIRMED
BK-02750,2025-10-16,2025-10-21,dob-001,2,EXPEDIA,129.61,7,CONFIRMED
BK-02751,2025-10-16,2025-10-17,sui-001,2,DIRECT,240.23,4,CONFIRMED
BK-02752,2025-10-16,2025-10-17,sup-001,2,EXPEDIA,164.11,11,CONFIRMED
BK-02753,2025-10-16,2025-10-19,dob-001,2,EXPEDIA,122.0,3,CONFIRMED
BK-02754,2025-10-16,2025-10-17,sup-001,2,DIRECT,168.37,3,CONFIRMED
BK-02755,2025-10-16,2025-10-19,dob-001,1,EXPEDIA,130.12,18,CANCELLED
BK-02756,2025-10-16,2025-10-18,dob-001,1,DIRECT,137.1,19,CONFIRMED
BK-02757,2025-10-17,2025-10-21,dob-001,2,BOOKING,153.75,18,CONFIRMED
BK-02758,2025-10-17,2025-10-18,sup-001,2,BOOKING,200.09,2,CONFIRMED
BK-02759,2025-10-17,2025-10-20,dob-001,2,AIRBNB,153.49,0,CONFIRMED
BK-02760,2025-10-17,2025-10-18,dob-001,1,BOOKING,154.27,22,CONFIRMED
BK-02761,2025-10-17,2025-10-22,sup-001,1,AIRBNB,183.45,9,CONFIRMED
BK-02762,2025-10-17,2025-10-18,dob-001,2,BOOKING,161.96,32,CONFIRMED
BK-02763,2025-10-17,2025-10-21,sup-001,2,DIRECT,212.78,18,CONFIRMED
BK-02764,2025-10-17,2025-10-19,dob-001,1,BOOKING,148.08,18,CANCELLED
BK-02765,2025-10-17,2025-10-18,dob-001,2,AIRBNB,140.24,20,CONFIRMED
BK-02766,2025-10-17,2025-10-18,dob-001,2,EXPEDIA,149.77,28,CANCELLED
BK-02767,2025-10-17,2025-10-20,dob-001,1,DIRECT,167.97,15,CONFIRMED
BK-02768,2025-10-17,2025-10-18,dob-001,2,EXPEDIA,149.2,14,CONFIRMED
BK-02769,2025-10-17,2025-10-19,dob-001,2,BOOKING,159.86,17,NO_SHOW
BK-02770,2025-10-18,2025-10-22,dob-001,1,AIRBNB,149.35,17,CONFIRMED
BK-02771,2025-10-18,2025-10-19,sui-001,3,BOOKING,279.08,3,CONFIRMED
BK-02772,2025-10-18,2025-10-20,sup-001,2,BOOKING,205.18,7,CONFIRMED
BK-02773,2025-10-18,2025-10-23,dob-001,2,AIRBNB,143.9,3,CONFIRMED
BK-02774,2025-10-18,2025-10-19,dob-001,2,AIRBNB,147.69,10,CANCELLED
BK-02775,2025-10-18,2025-10-19,sup-001,1,DIRECT,207.8,17,CONFIRMED
BK-02776,2025-10-18,2025-10-19,sui-001,2,EXPEDIA,265.11,12,CONFIRMED
BK-02777,2025-10-18,2025-10-20,dob-001,1,AIRBNB,152.6,16,CANCELLED
BK-02778,2025-10-18,2025-10-19,dob-001,1,DIRECT,159.77,21,CONFIRMED
BK-02779,2025-10-18,2025-10-22,dob-001,1,BOOKING,154.18,8,CONFIRMED
BK-02780,2025-10-18,2025-10-19,dob-001,1,DIRECT,171.36,0,CONFIRMED
BK-02781,2025-10-18,2025-10-20,sup-001,1,BOOKING,200.78,26,CONFIRMED
BK-02782,2025-10-18,2025-10-20,sup-001,1,AIRBNB,183.64,7,CONFIRMED
BK-02783,2025-10-19,2025-10-21,dob-001,1,DIRECT,141.7,10,CONFIRMED
BK-02784,2025-10-19,2025-10-20,sup-001,2,DIRECT,184.48,10,CONFIRMED
BK-02785,2025-10-19,2025-10-20,dob-001,1,DIRECT,133.79,15,CONFIRMED
BK-02786,2025-10-19,2025-10-21,sup-001,2,AIRBNB,161.95,4,CONFIRMED
BK-02787,2025-10-19,2025-10-20,dob-001,2,EXPEDIA,121.88,14,CONFIRMED
BK-02788,2025-10-19,2025-10-20,dob-001,1,DIRECT,136.38,8,CONFIRMED
BK-02789,2025-10-19,2025-10-20,dob-001,2,EXPEDIA,128.96,10,CONFIRMED
BK-02790,2025-10-19,2025-10-20,sui-001,1,BOOKING,215.31,6,CONFIRMED
BK-02791,2025-10-20,2025-10-21,dob-001,2,BOOKING,130.93,9,CONFIRMED
BK-02792,2025-10-20,2025-10-22,sui-001,3,DIRECT,233.51,19,CANCELLED
BK-02793,2025-10-20,2025-10-21,dob-001,2,BOOKING,120.02,2,CONFIRMED
BK-02794,2025-10-20,2025-10-21,sup-001,2,DIRECT,177.98,19,CONFIRMED
BK-02795,2025-10-20,2025-10-22,dob-001,1,BOOKING,125.89,0,CONFIRMED
BK-02796,2025-10-20,2025-10-21,dob-001,2,AIRBNB,115.23,4,CONFIRMED
BK-02797,2025-10-20,2025-10-24,dob-001,2,BOOKING,124.58,13,CONFIRMED
BK-02798,2025-10-20,2025-10-22,dob-001,1,BOOKING,132.09,0,CONFIRMED
BK-02799,2025-10-21,2025-10-23,sui-001,3,BOOKING,215.42,0,CONFIRMED
BK-02800,2025-10-21,2025-10-23,sup-001,2,EXPEDIA,165.01,11,CONFIRMED
BK-02801,2025-10-21,2025-10-22,dob-001,1,AIRBNB,117.32,0,CONFIRMED
BK-02802,2025-10-21,2025-10-22,dob-001,2,AIRBNB,117.39,6,CONFIRMED
BK-02803,2025-10-21,2025-10-23,dob-001,1,BOOKING,125.15,17,CONFIRMED
BK-02804,2025-10-21,2025-10-23,dob-001,1,BOOKING,121.87,13,CONFIRMED
BK-02805,2025-10-21,2025-10-23,sui-001,2,DIRECT,243.15,7,CONFIRMED
BK-02806,2025-10-21,2025-10-22,dob-001,2,BOOKING,119.73,3,CONFIRMED
BK-02807,2025-10-22,2025-10-23,sup-001,2,DIRECT,181.15,0,CONFIRMED
BK-02808,2025-10-22,2025-10-24,sup-001,2,DIRECT,184.44,6,CONFIRMED
BK-02809,2025-10-22,2025-10-25,dob-001,2,DIRECT,131.47,11,CONFIRMED
BK-02810,2025-10-22,2025-10-23,sui-001,2,EXPEDIA,213.59,6,CONFIRMED
BK-02811,2025-10-22,2025-10-23,sui-001,2,BOOKING,230.33,6,CONFIRMED
BK-02812,2025-10-22,2025-10-23,dob-001,2,EXPEDIA,132.14,6,CONFIRMED
BK-02813,2025-10-22,2025-10-23,dob-001,1,EXPEDIA,131.2,11,CONFIRMED
BK-02814,2025-10-22,2025-10-23,dob-001,2,DIRECT,141.78,0,CONFIRMED
BK-02815,2025-10-23,2025-10-24,dob-001,2,DIRECT,138.15,0,CONFIRMED
BK-02816,2025-10-23,2025-10-25,dob-001,2,DIRECT,141.89,2,CONFIRMED
BK-02817,2025-10-23,2025-10-27,sup-001,2,EXPEDIA,156.22,14,CONFIRMED
BK-02818,2025-10-23,2025-10-26,sup-001,2,BOOKING,160.55,9,CONFIRMED
BK-02819,2025-10-23,2025-10-24,dob-001,2,DIRECT,129.58,0,CONFIRMED
BK-02820,2025-10-23,2025-10-25,sui-001,3,EXPEDIA,209.55,4,CONFIRMED
BK-02821,2025-10-23,2025-10-25,dob-001,2,EXPEDIA,120.05,10,CONFIRMED
BK-02822,2025-10-23,2025-10-24,sup-001,2,BOOKING,169.16,5,CONFIRMED
BK-02823,2025-10-24,2025-10-27,sup-001,2,BOOKING,194.45,8,CONFIRMED
BK-02824,2025-10-24,2025-10-25,dob-001,2,BOOKING,161.44,14,CONFIRMED
BK-02825,2025-10-24,2025-10-26,dob-001,2,BOOKING,160.93,7,CONFIRMED
BK-02826,2025-10-24,2025-10-25,dob-001,2,EXPEDIA,159.86,20,CONFIRMED
BK-02827,2025-10-24,2025-10-27,dob-001,1,AIRBNB,154.75,11,CONFIRMED
BK-02828,2025-10-24,2025-10-26,sup-001,2,BOOKING,203.84,15,CONFIRMED
BK-02829,2025-10-24,2025-10-27,dob-001,1,EXPEDIA,160.66,11,CONFIRMED
BK-02830,2025-10-24,2025-10-25,sui-001,3,EXPEDIA,266.82,7,CONFIRMED
BK-02831,2025-10-24,2025-10-27,sup-001,2,AIRBNB,185.1,36,CONFIRMED
BK-02832,2025-10-24,2025-10-29,dob-001,2,AIRBNB,153.26,14,CONFIRMED
BK-02833,2025-10-24,2025-10-27,dob-001,2,EXPEDIA,151.95,22,CONFIRMED
BK-02834,2025-10-24,2025-10-26,sui-001,1,DIRECT,300.39,4,CANCELLED
BK-02835,2025-10-24,2025-10-27,sup-001,2,EXPEDIA,191.91,19,CONFIRMED
BK-02836,2025-10-25,2025-10-26,dob-001,2,EXPEDIA,151.98,21,CONFIRMED
BK-02837,2025-10-25,2025-10-26,sup-001,2,EXPEDIA,192.36,15,CONFIRMED
BK-02838,2025-10-25,2025-10-28,dob-001,1,AIRBNB,143.92,26,CONFIRMED
BK-02839,2025-10-25,2025-10-27,sui-001,2,EXPEDIA,264.78,22,CONFIRMED
BK-02840,2025-10-25,2025-10-27,dob-001,1,AIRBNB,141.22,11,CONFIRMED
BK-02841,2025-10-25,2025-10-27,dob-001,1,EXPEDIA,149.0,15,CONFIRMED
BK-02842,2025-10-25,2025-10-26,dob-001,2,AIRBNB,152.07,2,CONFIRMED
BK-02843,2025-10-25,2025-10-26,dob-001,1,BOOKING,162.85,0,CONFIRMED
BK-02844,2025-10-25,2025-10-26,sup-001,1,BOOKING,199.34,20,CONFIRMED
BK-02845,2025-10-25,2025-10-26,dob-001,2,EXPEDIA,154.93,19,CONFIRMED
BK-02846,2025-10-25,2025-10-27,sui-001,3,BOOKING,271.29,0,CONFIRMED
BK-02847,2025-10-25,2025-10-26,dob-001,1,DIRECT,167.71,22,CONFIRMED
BK-02848,2025-10-25,2025-10-27,dob-001,1,DIRECT,164.84,0,CONFIRMED
BK-02849,2025-10-26,2025-10-27,sup-001,2,BOOKING,159.5,10,CONFIRMED
BK-02850,2025-10-26,2025-10-27,dob-001,1,DIRECT,134.41,14,CONFIRMED
BK-02851,2025-10-26,2025-10-28,dob-001,2,DIRECT,142.43,1,CONFIRMED
BK-02852,2025-10-26,2025-10-27,dob-001,2,DIRECT,136.47,16,CONFIRMED
BK-02853,2025-10-26,2025-10-29,sup-001,2,BOOKING,169.56,12,CONFIRMED
BK-02854,2025-10-26,2025-10-27,dob-001,1,EXPEDIA,129.53,8,CONFIRMED
BK-02855,2025-10-26,2025-10-27,sup-001,1,DIRECT,175.32,13,CONFIRMED
BK-02856,2025-10-26,2025-10-28,sup-001,2,AIRBNB,153.52,0,CONFIRMED
BK-02857,2025-10-27,2025-10-28,dob-001,2,DIRECT,136.08,0,CONFIRMED
BK-02858,2025-10-27,2025-10-29,sui-001,2,DIRECT,228.07,10,CONFIRMED
BK-02859,2025-10-27,2025-10-28,sup-001,2,EXPEDIA,161.16,9,CONFIRMED
BK-02860,2025-10-27,2025-10-29,sui-001,1,DIRECT,248.71,11,CONFIRMED
BK-02861,2025-10-27,2025-10-28,dob-001,2,EXPEDIA,127.35,2,CONFIRMED
BK-02862,2025-10-27,2025-10-28,sui-001,3,DIRECT,247.26,0,CONFIRMED
BK-02863,2025-10-27,2025-10-28,dob-001,2,EXPEDIA,121.0,11,CONFIRMED
BK-02864,2025-10-27,2025-10-29,dob-001,2,DIRECT,129.68,7,CONFIRMED
BK-02865,2025-10-28,2025-10-29,dob-001,2,AIRBNB,116.9,23,CONFIRMED
BK-02866,2025-10-28,2025-10-29,sup-001,1,EXPEDIA,168.74,18,CONFIRMED
BK-02867,2025-10-28,2025-10-31,dob-001,2,EXPEDIA,125.32,20,CONFIRMED
BK-02868,2025-10-28,2025-10-31,sup-001,2,EXPEDIA,157.84,14,CONFIRMED
BK-02869,2025-10-28,2025-10-31,dob-001,2,DIRECT,140.28,7,CONFIRMED
BK-02870,2025-10-28,2025-10-29,dob-001,2,BOOKING,119.77,10,CANCELLED
BK-02871,2025-10-28,2025-10-30,dob-001,2,EXPEDIA,127.46,20,CONFIRMED
BK-02872,2025-10-28,2025-11-02,sup-001,2,DIRECT,177.61,12,CONFIRMED
BK-02873,2025-10-29,2025-10-31,dob-001,2,AIRBNB,115.13,19,CONFIRMED
BK-02874,2025-10-29,2025-10-30,dob-001,2,DIRECT,135.12,14,CONFIRMED
BK-02875,2025-10-29,2025-10-30,dob-001,1,BOOKING,126.67,13,CONFIRMED
BK-02876,2025-10-29,2025-11-03,dob-001,1,BOOKING,127.09,19,CONFIRMED
BK-02877,2025-10-29,2025-10-31,dob-001,2,BOOKING,132.22,18,CONFIRMED
BK-02878,2025-10-29,2025-11-01,sup-001,1,DIRECT,179.55,7,CONFIRMED
BK-02879,2025-10-29,2025-11-02,dob-001,2,EXPEDIA,129.49,9,CONFIRMED
BK-02880,2025-10-29,2025-11-01,sui-001,1,DIRECT,239.86,0,CONFIRMED
BK-02881,2025-10-30,2025-10-31,dob-001,1,AIRBNB,115.72,7,CONFIRMED
BK-02882,2025-10-30,2025-10-31,dob-001,2,EXPEDIA,124.04,7,CONFIRMED
BK-02883,2025-10-30,2025-10-31,sui-001,2,AIRBNB,217.8,1,CONFIRMED
BK-02884,2025-10-30,2025-10-31,dob-001,2,BOOKING,128.46,16,CONFIRMED
BK-02885,2025-10-30,2025-10-31,dob-001,1,EXPEDIA,121.76,11,CONFIRMED
BK-02886,2025-10-30,2025-10-31,dob-001,1,BOOKING,126.48,1,CONFIRMED
BK-02887,2025-10-30,2025-10-31,sup-001,2,EXPEDIA,155.55,19,CONFIRMED
BK-02888,2025-10-30,2025-11-01,sup-001,2,BOOKING,164.62,14,CONFIRMED
BK-02889,2025-10-31,2025-11-01,sui-001,2,DIRECT,289.62,5,CONFIRMED
BK-02890,2025-10-31,2025-11-03,dob-001,2,BOOKING,157.42,15,CONFIRMED
BK-02891,2025-10-31,2025-11-03,sup-001,2,DIRECT,207.37,20,CONFIRMED
BK-02892,2025-10-31,2025-11-02,dob-001,2,DIRECT,173.6,21,CANCELLED
BK-02893,2025-10-31,2025-11-01,dob-001,2,EXPEDIA,161.53,13,CANCELLED
BK-02894,2025-10-31,2025-11-03,sup-001,2,BOOKING,191.01,18,CONFIRMED
BK-02895,2025-10-31,2025-11-01,sup-001,2,EXPEDIA,194.31,19,CONFIRMED
BK-02896,2025-10-31,2025-11-01,sup-001,2,EXPEDIA,196.85,8,CONFIRMED
BK-02897,2025-10-31,2025-11-02,dob-001,2,DIRECT,167.94,15,CONFIRMED
BK-02898,2025-10-31,2025-11-03,dob-001,1,BOOKING,162.59,33,CONFIRMED
BK-02899,2025-10-31,2025-11-02,dob-001,1,AIRBNB,143.85,0,CONFIRMED
BK-02900,2025-10-31,2025-11-01,sup-001,2,AIRBNB,194.98,9,CONFIRMED
BK-02901,2025-10-31,2025-11-01,sui-001,2,BOOKING,263.46,1,CONFIRMED
BK-02902,2025-11-01,2025-11-02,dob-001,2,DIRECT,141.61,0,CONFIRMED
BK-02903,2025-11-01,2025-11-03,dob-001,1,DIRECT,140.47,1,CONFIRMED
BK-02904,2025-11-01,2025-11-02,sui-001,3,BOOKING,233.56,0,CONFIRMED
BK-02905,2025-11-01,2025-11-03,sui-001,2,AIRBNB,227.59,15,CONFIRMED
BK-02906,2025-11-01,2025-11-03,dob-001,1,BOOKING,128.64,8,CONFIRMED
BK-02907,2025-11-01,2025-11-02,dob-001,2,EXPEDIA,128.65,25,CONFIRMED
BK-02908,2025-11-01,2025-11-02,dob-001,2,BOOKING,131.1,20,CONFIRMED
BK-02909,2025-11-01,2025-11-05,sup-001,2,BOOKING,166.51,2,NO_SHOW
BK-02910,2025-11-01,2025-11-04,sup-001,1,BOOKING,176.9,18,CANCELLED
BK-02911,2025-11-01,2025-11-02,dob-001,2,DIRECT,145.93,17,CONFIRMED
BK-02912,2025-11-01,2025-11-04,dob-001,1,BOOKING,129.89,0,CONFIRMED
BK-02913,2025-11-01,2025-11-02,sui-001,3,EXPEDIA,240.67,15,CONFIRMED
BK-02914,2025-11-01,2025-11-02,sup-001,1,DIRECT,177.9,17,CONFIRMED
BK-02915,2025-11-02,2025-11-03,dob-001,2,DIRECT,111.82,4,CONFIRMED
BK-02916,2025-11-02,2025-11-03,sup-001,1,DIRECT,157.16,14,CANCELLED
BK-02917,2025-11-02,2025-11-04,dob-001,1,DIRECT,120.5,17,CONFIRMED
BK-02918,2025-11-02,2025-11-07,dob-001,1,AIRBNB,102.86,1,CONFIRMED
BK-02919,2025-11-02,2025-11-03,sui-001,2,BOOKING,195.16,6,CONFIRMED
BK-02920,2025-11-02,2025-11-05,sup-001,1,EXPEDIA,135.29,10,CONFIRMED
BK-02921,2025-11-02,2025-11-03,dob-001,2,AIRBNB,98.88,13,CONFIRMED
BK-02922,2025-11-02,2025-11-03,dob-001,2,DIRECT,121.49,11,CONFIRMED
BK-02923,2025-11-03,2025-11-04,dob-001,2,BOOKING,112.52,0,CONFIRMED
BK-02924,2025-11-03,2025-11-06,dob-001,1,DIRECT,118.08,8,CONFIRMED
BK-02925,2025-11-03,2025-11-04,dob-001,1,BOOKING,107.37,2,CONFIRMED
BK-02926,2025-11-03,2025-11-06,sui-001,2,BOOKING,185.22,14,CONFIRMED
BK-02927,2025-11-03,2025-11-06,dob-001,1,DIRECT,116.6,7,CONFIRMED
BK-02928,2025-11-03,2025-11-04,dob-001,2,EXPEDIA,106.8,4,CONFIRMED
BK-02929,2025-11-03,2025-11-05,dob-001,1,AIRBNB,99.78,7,CONFIRMED
BK-02930,2025-11-03,2025-11-04,sui-001,1,BOOKING,182.82,0,CONFIRMED
BK-02931,2025-11-04,2025-11-06,dob-001,2,DIRECT,116.65,13,CANCELLED
BK-02932,2025-11-04,2025-11-07,dob-001,2,BOOKING,106.82,7,CONFIRMED
BK-02933,2025-11-04,2025-11-05,dob-001,1,BOOKING,108.36,2,CONFIRMED
BK-02934,2025-11-04,2025-11-05,dob-001,2,DIRECT,119.4,4,CONFIRMED
BK-02935,2025-11-04,2025-11-06,dob-001,2,AIRBNB,101.32,0,CONFIRMED
BK-02936,2025-11-04,2025-11-06,dob-001,2,EXPEDIA,105.37,8,CONFIRMED
BK-02937,2025-11-04,2025-11-06,dob-001,1,EXPEDIA,113.02,0,CONFIRMED
BK-02938,2025-11-04,2025-11-06,dob-001,1,AIRBNB,102.78,2,CONFIRMED
